defined_class	prefLabel	Curated_synonyms	Classification	Classification_comment	Classification_pub	Expresses	Expresses_comment	Expresses_pub	Projection_type	Layers	Cross_species_text	Comment
http://purl.obolibrary.org/obo/PCL_0113736	3736 MB/HB Lhx1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113737	3737 MB/HB Lhx1 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113738	3738 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113739	3739 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113740	3740 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113741	3741 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113742	3742 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113743	3743 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113744	3744 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113745	3745 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113746	3746 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113747	3747 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113748	3748 MB/HB Lhx1 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113749	3749 MB/HB Lhx1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113750	3750 MB/HB Lhx1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113751	3751 MB/HB Lhx1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113752	3752 MB/HB Lhx1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113753	3753 MB/HB Lhx1 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113754	3754 MB/HB Lhx1 Glut_6											
http://purl.obolibrary.org/obo/PCL_0113755	3755 MB/HB Lhx1 Glut_6											
http://purl.obolibrary.org/obo/PCL_0113756	3756 MB/HB Lhx1 Glut_6											
http://purl.obolibrary.org/obo/PCL_0113757	3757 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113758	3758 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113759	3759 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113760	3760 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113761	3761 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113762	3762 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113763	3763 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113764	3764 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113765	3765 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113766	3766 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113767	3767 MY Lhx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113768	3768 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113769	3769 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113770	3770 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113771	3771 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113772	3772 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113773	3773 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113774	3774 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113775	3775 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113776	3776 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113777	3777 MY Lhx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113778	3778 MY Lhx1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113779	3779 MY Lhx1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113780	3780 MY Lhx1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113781	3781 MY Lhx1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113782	3782 MY Lhx1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113783	3783 MY Lhx1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113784	3784 MY Lhx1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113785	3785 MY Lhx1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113786	3786 MY Lhx1 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0113787	3787 MY Lhx1 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0113788	3788 MY Lhx1 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0113789	3789 MY Lhx1 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0113790	3790 MY Lhx1 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0113791	3791 MY Lhx1 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0113792	3792 MY Lhx1 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0113793	3793 MY Lhx1 Gly-Gaba_4											
http://purl.obolibrary.org/obo/PCL_0113794	3794 MY Lhx1 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0113795	3795 MY Lhx1 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0113796	3796 MY Lhx1 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0113797	3797 MY Lhx1 Gly-Gaba_5											
http://purl.obolibrary.org/obo/PCL_0113798	3798 MY Lhx1 Gly-Gaba_6											
http://purl.obolibrary.org/obo/PCL_0113799	3799 MY Lhx1 Gly-Gaba_6											
http://purl.obolibrary.org/obo/PCL_0113800	3800 MY Lhx1 Gly-Gaba_6											
http://purl.obolibrary.org/obo/PCL_0113801	3801 MY Lhx1 Gly-Gaba_7											
http://purl.obolibrary.org/obo/PCL_0113802	3802 MY Lhx1 Gly-Gaba_7											
http://purl.obolibrary.org/obo/PCL_0113803	3803 MY Lhx1 Gly-Gaba_8											
http://purl.obolibrary.org/obo/PCL_0113804	3804 MY Lhx1 Gly-Gaba_8											
http://purl.obolibrary.org/obo/PCL_0113805	3805 ECU-CU Slc6a2 Glut											
http://purl.obolibrary.org/obo/PCL_0113806	3806 ECU-CU Slc6a2 Glut											
http://purl.obolibrary.org/obo/PCL_0113807	3807 ECU-CU Slc6a2 Glut											
http://purl.obolibrary.org/obo/PCL_0113808	3808 ECU-CU Slc6a2 Glut											
http://purl.obolibrary.org/obo/PCL_0113809	3809 SPVI-SPVC Tlx3 Ebf3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113810	3810 SPVI-SPVC Tlx3 Ebf3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113811	3811 SPVI-SPVC Tlx3 Ebf3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113812	3812 SPVI-SPVC Tlx3 Ebf3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113813	3813 SPVI-SPVC Tlx3 Ebf3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113814	3814 SPVI-SPVC Tlx3 Ebf3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113815	3815 SPVI-SPVC Tlx3 Ebf3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113816	3816 SPVI-SPVC Tlx3 Ebf3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113817	3817 SPVI-SPVC Tlx3 Ebf3 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113818	3818 SPVI-SPVC Tlx3 Ebf3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113819	3819 SPVI-SPVC Tlx3 Ebf3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113820	3820 SPVI-SPVC Tlx3 Ebf3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113821	3821 SPVI-SPVC Tlx3 Ebf3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113822	3822 SPVI-SPVC Tlx3 Ebf3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113823	3823 SPVI-SPVC Tlx3 Ebf3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113824	3824 SPVI-SPVC Tlx3 Ebf3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113825	3825 SPVI-SPVC Tlx3 Ebf3 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113826	3826 SPVI-SPVC Tlx3 Ebf3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113827	3827 SPVI-SPVC Tlx3 Ebf3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113828	3828 SPVI-SPVC Tlx3 Ebf3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113829	3829 SPVI-SPVC Tlx3 Ebf3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113830	3830 SPVI-SPVC Tlx3 Ebf3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113831	3831 SPVI-SPVC Tlx3 Ebf3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113832	3832 SPVI-SPVC Tlx3 Ebf3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113833	3833 SPVI-SPVC Tlx3 Ebf3 Glut_3											
http://purl.obolibrary.org/obo/PCL_0113834	3834 SPVI-SPVC Tlx3 Ebf3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113835	3835 SPVI-SPVC Tlx3 Ebf3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113836	3836 SPVI-SPVC Tlx3 Ebf3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113837	3837 SPVI-SPVC Tlx3 Ebf3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113838	3838 SPVI-SPVC Tlx3 Ebf3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113839	3839 SPVI-SPVC Tlx3 Ebf3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113840	3840 SPVI-SPVC Tlx3 Ebf3 Glut_4											
http://purl.obolibrary.org/obo/PCL_0113841	3841 SPVI-SPVC Tlx3 Ebf3 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113842	3842 SPVI-SPVC Tlx3 Ebf3 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113843	3843 SPVI-SPVC Tlx3 Ebf3 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113844	3844 SPVI-SPVC Tlx3 Ebf3 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113845	3845 SPVI-SPVC Tlx3 Ebf3 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113846	3846 SPVI-SPVC Tlx3 Ebf3 Glut_5											
http://purl.obolibrary.org/obo/PCL_0113847	3847 SPVI-SPVC Tlx3 Ebf3 Glut_6											
http://purl.obolibrary.org/obo/PCL_0113848	3848 SPVI-SPVC Tlx3 Ebf3 Glut_6											
http://purl.obolibrary.org/obo/PCL_0113849	3849 SPVI-SPVC Tlx3 Ebf3 Glut_6											
http://purl.obolibrary.org/obo/PCL_0113850	3850 SPVI-SPVC Tlx3 Ebf3 Glut_7											
http://purl.obolibrary.org/obo/PCL_0113851	3851 SPVI-SPVC Tlx3 Ebf3 Glut_7											
http://purl.obolibrary.org/obo/PCL_0113852	3852 SPVI-SPVC Tlx3 Ebf3 Glut_7											
http://purl.obolibrary.org/obo/PCL_0113853	3853 SPVI-SPVC Tlx3 Ebf3 Glut_7											
http://purl.obolibrary.org/obo/PCL_0113854	3854 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113855	3855 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113856	3856 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113857	3857 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113858	3858 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113859	3859 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113860	3860 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113861	3861 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113862	3862 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113863	3863 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113864	3864 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113865	3865 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113866	3866 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113867	3867 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113868	3868 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113869	3869 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113870	3870 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113871	3871 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113872	3872 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113873	3873 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113874	3874 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113875	3875 CU-ECU-SPVI Foxb1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113876	3876 CU-ECU-SPVI Foxb1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113877	3877 CU-ECU-SPVI Foxb1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113878	3878 CU-ECU-SPVI Foxb1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113879	3879 CU-ECU-SPVI Foxb1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113880	3880 PSV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113881	3881 PSV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113882	3882 PSV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113883	3883 PSV Glut_2											
http://purl.obolibrary.org/obo/PCL_0113884	3884 PSV Glut_2											
http://purl.obolibrary.org/obo/PCL_0113885	3885 PSV Glut_3											
http://purl.obolibrary.org/obo/PCL_0113886	3886 PB-NTS Phox2b Ebf3 Lmx1b Glut_1											
http://purl.obolibrary.org/obo/PCL_0113887	3887 PB-NTS Phox2b Ebf3 Lmx1b Glut_1											
http://purl.obolibrary.org/obo/PCL_0113888	3888 PB-NTS Phox2b Ebf3 Lmx1b Glut_1											
http://purl.obolibrary.org/obo/PCL_0113889	3889 PB-NTS Phox2b Ebf3 Lmx1b Glut_1											
http://purl.obolibrary.org/obo/PCL_0113890	3890 PB-NTS Phox2b Ebf3 Lmx1b Glut_1											
http://purl.obolibrary.org/obo/PCL_0113891	3891 PB-NTS Phox2b Ebf3 Lmx1b Glut_1											
http://purl.obolibrary.org/obo/PCL_0113892	3892 PB-NTS Phox2b Ebf3 Lmx1b Glut_1											
http://purl.obolibrary.org/obo/PCL_0113893	3893 PB-NTS Phox2b Ebf3 Lmx1b Glut_1											
http://purl.obolibrary.org/obo/PCL_0113894	3894 PB-NTS Phox2b Ebf3 Lmx1b Glut_1											
http://purl.obolibrary.org/obo/PCL_0113895	3895 PB-NTS Phox2b Ebf3 Lmx1b Glut_2											
http://purl.obolibrary.org/obo/PCL_0113896	3896 PB-NTS Phox2b Ebf3 Lmx1b Glut_2											
http://purl.obolibrary.org/obo/PCL_0113897	3897 PB-NTS Phox2b Ebf3 Lmx1b Glut_2											
http://purl.obolibrary.org/obo/PCL_0113898	3898 PB-NTS Phox2b Ebf3 Lmx1b Glut_2											
http://purl.obolibrary.org/obo/PCL_0113899	3899 PB-NTS Phox2b Ebf3 Lmx1b Glut_2											
http://purl.obolibrary.org/obo/PCL_0113900	3900 PB-NTS Phox2b Ebf3 Lmx1b Glut_2											
http://purl.obolibrary.org/obo/PCL_0113901	3901 PB-NTS Phox2b Ebf3 Lmx1b Glut_2											
http://purl.obolibrary.org/obo/PCL_0113902	3902 PB-NTS Phox2b Ebf3 Lmx1b Glut_2											
http://purl.obolibrary.org/obo/PCL_0113903	3903 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113904	3904 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113905	3905 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113906	3906 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113907	3907 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113908	3908 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113909	3909 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113910	3910 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113911	3911 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113912	3912 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113913	3913 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113914	3914 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1											
http://purl.obolibrary.org/obo/PCL_0113915	3915 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113916	3916 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2											
http://purl.obolibrary.org/obo/PCL_0113917	3917 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113918	3918 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113919	3919 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113920	3920 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113921	3921 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113922	3922 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113923	3923 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113924	3924 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113925	3925 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113926	3926 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113927	3927 MV-SPIV Glut_1											
http://purl.obolibrary.org/obo/PCL_0113928	3928 MV-SPIV Glut_2											
http://purl.obolibrary.org/obo/PCL_0113929	3929 MV-SPIV Glut_2											
http://purl.obolibrary.org/obo/PCL_0113930	3930 MV-SPIV Glut_2											
http://purl.obolibrary.org/obo/PCL_0113931	3931 MV-SPIV Glut_2											
http://purl.obolibrary.org/obo/PCL_0113932	3932 MV-SPIV Glut_2											
http://purl.obolibrary.org/obo/PCL_0113933	3933 MV-SPIV Glut_2											
http://purl.obolibrary.org/obo/PCL_0113934	3934 MV-SPIV Glut_3											
http://purl.obolibrary.org/obo/PCL_0113935	3935 MV-SPIV Glut_3											
http://purl.obolibrary.org/obo/PCL_0113936	3936 MV-SPIV Glut_3											
http://purl.obolibrary.org/obo/PCL_0113937	3937 MV-SPIV Glut_3											
http://purl.obolibrary.org/obo/PCL_0113938	3938 MV-SPIV Glut_3											
http://purl.obolibrary.org/obo/PCL_0113939	3939 MV-SPIV Glut_3											
http://purl.obolibrary.org/obo/PCL_0113940	3940 MV-SPIV Glut_4											
http://purl.obolibrary.org/obo/PCL_0113941	3941 MV-SPIV Glut_4											
http://purl.obolibrary.org/obo/PCL_0113942	3942 MV-SPIV Glut_4											
http://purl.obolibrary.org/obo/PCL_0113943	3943 MV-SPIV Glut_4											
http://purl.obolibrary.org/obo/PCL_0113944	3944 MV-SPIV Glut_4											
http://purl.obolibrary.org/obo/PCL_0113945	3945 MV-SPIV Glut_5											
http://purl.obolibrary.org/obo/PCL_0113946	3946 MV-SPIV Glut_5											
http://purl.obolibrary.org/obo/PCL_0113947	3947 MV-SPIV Glut_5											
http://purl.obolibrary.org/obo/PCL_0113948	3948 MV-SPIV Glut_5											
http://purl.obolibrary.org/obo/PCL_0113949	3949 CBN Glut											
http://purl.obolibrary.org/obo/PCL_0113950	3950 CBN Glut											
http://purl.obolibrary.org/obo/PCL_0113951	3951 CBN Glut											
http://purl.obolibrary.org/obo/PCL_0113952	3952 CBN Glut											
http://purl.obolibrary.org/obo/PCL_0113953	3953 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113954	3954 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113955	3955 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113956	3956 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113957	3957 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113958	3958 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113959	3959 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113960	3960 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113961	3961 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113962	3962 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113963	3963 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113964	3964 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113965	3965 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113966	3966 MV-SPIV-PRP Dmbx1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113967	3967 MV-SPIV-PRP Dmbx1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113968	3968 MY Prox1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113969	3969 MY Prox1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113970	3970 MY Prox1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113971	3971 MY Prox1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113972	3972 MY Prox1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113973	3973 MY Prox1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113974	3974 MY Prox1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113975	3975 MY Prox1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113976	3976 MY Prox1 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0113977	3977 MY Prox1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113978	3978 MY Prox1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113979	3979 MY Prox1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113980	3980 MY Prox1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113981	3981 MY Prox1 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0113982	3982 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113983	3983 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113984	3984 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113985	3985 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113986	3986 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113987	3987 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113988	3988 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113989	3989 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113990	3990 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113991	3991 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113992	3992 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113993	3993 MY Prox1 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0113994	3994 MV Nkx6-1 Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0113995	3995 MV Nkx6-1 Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0113996	3996 MV Nkx6-1 Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0113997	3997 MV Nkx6-1 Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0113998	3998 MV Nkx6-1 Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0113999	3999 MV Nkx6-1 Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0114000	4000 MV Nkx6-1 Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0114001	4001 MV Nkx6-1 Gly-Gaba											
http://purl.obolibrary.org/obo/PCL_0114002	4002 PAS-MV Ebf2 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114003	4003 PAS-MV Ebf2 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114004	4004 PAS-MV Ebf2 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114005	4005 PAS-MV Ebf2 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114006	4006 PAS-MV Ebf2 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114007	4007 PAS-MV Ebf2 Gly-Gaba_1											
http://purl.obolibrary.org/obo/PCL_0114008	4008 PAS-MV Ebf2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114009	4009 PAS-MV Ebf2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114010	4010 PAS-MV Ebf2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114011	4011 PAS-MV Ebf2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114012	4012 PAS-MV Ebf2 Gly-Gaba_2											
http://purl.obolibrary.org/obo/PCL_0114013	4013 PAS-MV Ebf2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114014	4014 PAS-MV Ebf2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114015	4015 PAS-MV Ebf2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114016	4016 PAS-MV Ebf2 Gly-Gaba_3											
http://purl.obolibrary.org/obo/PCL_0114017	4017 PAS-MV Ebf2 Gly-Gaba_4											
